uid,namedLocation,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,collectDate,eventID,sampleID,sampleCode,samplingMethod,totalSampledArea,targetTaxaPresent,adultCount,nymphCount,larvaCount,sampleCondition,samplingProtocolVersion,measuredBy,remarks
36acbab3-c220-497e-9aec-aa310585141c,ORNL_003.tickPlot.tck,D07,ORNL,ORNL_003,distributed,deciduousForest,35.967011,-84.229849,WGS84,20.2,275.5,0.2,2016-08-04T14:28Z,ORNL.2016.31,ORNL_003.20160804,,drag,163,Y,0,2,234,No known compromise,NEON.DOC.014045vG,wUBWszgu2lH2diIu19eQL/9vP8SagSqv,Larval tape roll
a98bdfec-5d3d-4e58-ba68-3b8e48f26c0c,ORNL_008.tickPlot.tck,D07,ORNL,ORNL_008,distributed,deciduousForest,35.933531,-84.334016,WGS84,20.3,322.7,0.3,2016-08-04T14:49Z,ORNL.2016.31,ORNL_008.20160804,,drag,160,Y,0,5,52,No known compromise,NEON.DOC.014045vG,3N/2Y8uyC8QiXJYH2uxv9fESwdLF7S/KKQgrEFvMikc=,
20a4db4a-84bf-4d27-89d8-0d46951b620b,ORNL_002.tickPlot.tck,D07,ORNL,ORNL_002,distributed,deciduousForest,35.983090,-84.211654,WGS84,20.3,338.6,0.5,2016-08-04T15:55Z,ORNL.2016.31,ORNL_002.20160804,,drag,160,Y,0,2,144,No known compromise,NEON.DOC.014045vG,wUBWszgu2lH2diIu19eQL/9vP8SagSqv,Larval tickk tape roll
792a8bd3-6f19-4735-9765-e84625882b40,ORNL_007.tickPlot.tck,D07,ORNL,ORNL_007,distributed,deciduousForest,35.925843,-84.328420,WGS84,20.2,279.4,0.5,2016-08-04T16:00Z,ORNL.2016.31,ORNL_007.20160804,,drag,175,Y,1,9,179,No known compromise,NEON.DOC.014045vG,xvXXx2YfvliZ3zsHMcdXOaIt4dnvXIe8wSogS8jrnDA=,
c0119de3-5b3b-483c-8e14-9a6b5126075e,ORNL_002.tickPlot.tck,D07,ORNL,ORNL_002,distributed,deciduousForest,35.983090,-84.211654,WGS84,20.3,338.6,0.5,2016-08-22T14:46Z,ORNL.2016.34,ORNL_002.20160822,,drag and flag,160,Y,0,0,1425,No known compromise,NEON.DOC.014045vG,2nGPXjKWVyJkJi2ZU+t5cD/44gqk/Kl4,
04b34bf9-ef72-4ab6-84e8-633a5bd2a0dc,ORNL_008.tickPlot.tck,D07,ORNL,ORNL_008,distributed,deciduousForest,35.933531,-84.334016,WGS84,20.3,322.7,0.3,2016-08-22T15:16Z,ORNL.2016.34,ORNL_008.20160822,,drag,160,Y,0,2,1,No known compromise,NEON.DOC.014045vG,xvXXx2YfvliZ3zsHMcdXOaIt4dnvXIe8wSogS8jrnDA=,
1e7d43b7-5ffa-4ac3-addd-63559d3ab318,ORNL_007.tickPlot.tck,D07,ORNL,ORNL_007,distributed,deciduousForest,35.925843,-84.328420,WGS84,20.2,279.4,0.5,2016-08-22T16:09Z,ORNL.2016.34,ORNL_007.20160822,,drag and flag,162,Y,0,11,115,No known compromise,NEON.DOC.014045vG,xvXXx2YfvliZ3zsHMcdXOaIt4dnvXIe8wSogS8jrnDA=,
35f6d0c0-5c44-4f27-a69f-214b37943782,ORNL_009.tickPlot.tck,D07,ORNL,ORNL_009,distributed,deciduousForest,35.974902,-84.226630,WGS84,20.2,337.1,0.2,2016-08-22T16:12Z,ORNL.2016.34,ORNL_009.20160822,,drag and flag,163,Y,0,3,218,No known compromise,NEON.DOC.014045vG,B89Z/IeBZxVUVqkZavcPJo3avqhPk8Rn,
35d69dbf-8d10-4cec-affa-1e4248ab538c,ORNL_040.tickPlot.tck,D07,ORNL,ORNL_040,distributed,evergreenForest,35.975525,-84.305103,WGS84,20.2,273.2,0.2,2016-08-22T17:29Z,ORNL.2016.34,ORNL_040.20160822,,drag,160,Y,0,12,148,No known compromise,NEON.DOC.014045vG,xvXXx2YfvliZ3zsHMcdXOaIt4dnvXIe8wSogS8jrnDA=,
a099796d-23bd-4dea-a8ce-1b9cbacc73cc,ORNL_003.tickPlot.tck,D07,ORNL,ORNL_003,distributed,deciduousForest,35.967011,-84.229849,WGS84,20.2,275.5,0.2,2016-08-22T17:49Z,ORNL.2016.34,ORNL_003.20160822,,drag and flag,160,Y,0,6,0,No known compromise,NEON.DOC.014045vG,B89Z/IeBZxVUVqkZavcPJo3avqhPk8Rn,
4b728e79-f159-4b6c-b057-9aa79d5d0948,GRSM_005.tickPlot.tck,D07,GRSM,GRSM_005,distributed,deciduousForest,35.682740,-83.398124,WGS84,20.2,731.0,0.4,2016-04-06T14:15Z,GRSM.2016.14,,,drag and flag,180,N,0,0,0,No known compromise,NEON.DOC.014045vG,EY6DvO8NpI5lJHYW3QnRiw31VQzGQ6ke,
289d3d30-7e63-44bd-9199-577086d11655,GRSM_009.tickPlot.tck,D07,GRSM,GRSM_009,distributed,deciduousForest,35.671874,-83.491180,WGS84,20.2,820.9,0.2,2016-04-06T16:15Z,GRSM.2016.14,,,drag and flag,165,N,0,0,0,No known compromise,NEON.DOC.014045vG,CVvRVbN1/6QvVVx9TUYq3L7fcai3q82u,
36d4ed16-7524-4a0f-9c31-e80f86bfc1d8,GRSM_010.tickPlot.tck,D07,GRSM,GRSM_010,distributed,deciduousForest,35.669242,-83.524579,WGS84,20.2,510.4,0.3,2016-04-06T16:30Z,GRSM.2016.14,,,drag,165,N,0,0,0,No known compromise,NEON.DOC.014045vG,EY6DvO8NpI5lJHYW3QnRiw31VQzGQ6ke,
d3979bb7-da6d-4fb1-b84c-8c441d09ad68,GRSM_004.tickPlot.tck,D07,GRSM,GRSM_004,distributed,deciduousForest,35.688959,-83.535562,WGS84,20.3,441.9,0.5,2016-04-06T17:05Z,GRSM.2016.14,,,drag and flag,180,N,0,0,0,No known compromise,NEON.DOC.014045vG,EY6DvO8NpI5lJHYW3QnRiw31VQzGQ6ke,2 hemlocks down in transect
7125584d-b6f2-456e-9471-017c622e5f1a,GRSM_003.tickPlot.tck,D07,GRSM,GRSM_003,distributed,deciduousForest,35.676584,-83.476209,WGS84,20.2,880.6,0.2,2016-04-06T18:00Z,GRSM.2016.14,,,drag and flag,165,N,0,0,0,No known compromise,NEON.DOC.014045vG,m+w4gIxJRgW7yiSK38oTHQOnOBIdsQqc,
6b797586-8010-48a1-918d-918608be2cea,GRSM_006.tickPlot.tck,D07,GRSM,GRSM_006,distributed,deciduousForest,35.679072,-83.643678,WGS84,20.2,533.6,0.2,2016-04-06T18:15Z,GRSM.2016.14,,,drag,165,N,0,0,0,No known compromise,NEON.DOC.014045vG,EY6DvO8NpI5lJHYW3QnRiw31VQzGQ6ke,
331cf084-7516-4ca5-bae5-02086dbf0247,SCBI_002.tickPlot.tck,D02,SCBI,SCBI_002,distributed,deciduousForest,38.893863,-78.142704,WGS84,20.2,327.7,0.2,2016-03-08T15:32Z,SCBI.2016.10,,,drag,163,N,0,0,0,No known compromise,NEON.DOC.014045vG,Z0zx9vuZ1Z+oMkbp/mYlhlQlWiPsh1e/,Fixed SE pole. 70s F
32568ef2-1d28-4c3a-aea9-aabc3eaed96c,SCBI_006.tickPlot.tck,D02,SCBI,SCBI_006,distributed,pastureHay,38.897080,-78.150277,WGS84,20.1,277.1,0.1,2016-03-08T17:07Z,SCBI.2016.10,,,drag,162,N,0,0,0,No known compromise,NEON.DOC.014045vG,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,Very high forbes makes dragging and flagging difficult. 70s F
22e65c95-966a-4bb2-b248-3985ad99ae02,SCBI_007.tickPlot.tck,D02,SCBI,SCBI_007,distributed,deciduousForest,38.886013,-78.129365,WGS84,20.2,428.3,0.2,2016-03-08T18:17Z,SCBI.2016.10,,,drag,136,N,0,0,0,No known compromise,NEON.DOC.014045vG,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,Very thorny. Closed off S to SW section
49baf013-ebae-4e69-9372-3b372e44988c,SCBI_013.tickPlot.tck,D02,SCBI,SCBI_013,distributed,deciduousForest,38.873041,-78.163313,WGS84,20.2,361.3,0.3,2016-03-09T13:45Z,SCBI.2016.10,,,drag,163,N,0,0,0,No known compromise,NEON.DOC.014045vG,U18KKLgy4dYY63Svm9dn02PbL6LWTteW,
0c038109-3f87-43f3-84bc-84c568ba3a56,SCBI_005.tickPlot.tck,D02,SCBI,SCBI_005,distributed,deciduousForest,38.901859,-78.161940,WGS84,20.2,263.6,0.3,2016-03-09T14:53Z,SCBI.2016.10,,,drag and flag,170,N,0,0,0,No known compromise,NEON.DOC.014045vG,Z0zx9vuZ1Z+oMkbp/mYlhlQlWiPsh1e/,Very thorny
eebb7fca-e5f7-4d2d-8df1-cf7c568b7a1b,SCBI_039.tickPlot.tck,D02,SCBI,SCBI_039,distributed,pastureHay,38.896433,-78.166542,WGS84,20.1,330.8,0.1,2016-03-09T15:59Z,SCBI.2016.10,,,drag and flag,162,N,0,0,0,No known compromise,NEON.DOC.014045vG,Z0zx9vuZ1Z+oMkbp/mYlhlQlWiPsh1e/,
a8fc4851-7902-4df3-9d71-37d152b6bd86,SCBI_039.tickPlot.tck,D02,SCBI,SCBI_039,distributed,pastureHay,38.896433,-78.166542,WGS84,20.1,330.8,0.1,2016-03-28T18:40Z,SCBI.2016.13,,,drag and flag,161,N,0,0,0,No known compromise,NEON.DOC.014045vG,Z0zx9vuZ1Z+oMkbp/mYlhlQlWiPsh1e/,
6f3153c5-f730-4b01-820d-b32663c4eff4,SCBI_006.tickPlot.tck,D02,SCBI,SCBI_006,distributed,pastureHay,38.897080,-78.150277,WGS84,20.1,277.1,0.1,2016-03-28T18:42Z,SCBI.2016.13,SCBI_006.20160328,,drag,160,Y,2,0,0,No known compromise,NEON.DOC.014045vG,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
a617986d-7f03-4122-b46f-2ddb844fcd06,SCBI_002.tickPlot.tck,D02,SCBI,SCBI_002,distributed,deciduousForest,38.893863,-78.142704,WGS84,20.2,327.7,0.2,2016-03-29T17:11Z,SCBI.2016.13,,,drag,163,N,0,0,0,No known compromise,NEON.DOC.014045vG,Z0zx9vuZ1Z+oMkbp/mYlhlQlWiPsh1e/,
0c66a34f-910f-47f9-8797-c90369046eb5,SCBI_007.tickPlot.tck,D02,SCBI,SCBI_007,distributed,deciduousForest,38.886013,-78.129365,WGS84,20.2,428.3,0.2,2016-03-29T18:21Z,SCBI.2016.13,SCBI_007.20160329,,drag and flag,151,Y,1,0,0,No known compromise,NEON.DOC.014045vG,Z0zx9vuZ1Z+oMkbp/mYlhlQlWiPsh1e/,
4076ae31-c375-456d-ac81-27363ed77909,SCBI_013.tickPlot.tck,D02,SCBI,SCBI_013,distributed,deciduousForest,38.873041,-78.163313,WGS84,20.2,361.3,0.3,2016-03-30T15:10Z,SCBI.2016.13,,,drag,163,N,0,0,0,No known compromise,NEON.DOC.014045vG,Z0zx9vuZ1Z+oMkbp/mYlhlQlWiPsh1e/,
43b3eb2b-387a-4cd8-8b39-aae13a8ffc66,SCBI_005.tickPlot.tck,D02,SCBI,SCBI_005,distributed,deciduousForest,38.901859,-78.161940,WGS84,20.2,263.6,0.3,2016-03-30T16:21Z,SCBI.2016.13,,,drag and flag,156,N,0,0,0,No known compromise,NEON.DOC.014045vG,Z0zx9vuZ1Z+oMkbp/mYlhlQlWiPsh1e/,
2ae03d01-3919-4bac-bd44-616f935084e8,UNDE_013.tickPlot.tck,D05,UNDE,UNDE_013,distributed,deciduousForest,46.227776,-89.535166,WGS84,20.2,510.3,0.3,2016-10-04T13:40Z,UNDE.2016.40,,,drag and flag,158,N,0,0,0,No known compromise,NEON.DOC.014045vG,HRQ2qSmGm8w8Hpt9UYCeWTEDSajtVjQn,
373fd536-c633-44e1-990c-d99a12ccaf4d,UNDE_002.tickPlot.tck,D05,UNDE,UNDE_002,distributed,woodyWetlands,46.242285,-89.543255,WGS84,20.3,506.2,0.4,2016-10-04T14:43Z,UNDE.2016.40,,,drag and flag,144,N,0,0,0,No known compromise,NEON.DOC.014045vG,HRQ2qSmGm8w8Hpt9UYCeWTEDSajtVjQn,
776a979a-b53f-48fe-aab3-87259a41a8a8,UNDE_019.tickPlot.tck,D05,UNDE,UNDE_019,distributed,deciduousForest,46.257425,-89.542054,WGS84,20.2,519.0,0.2,2016-10-04T16:06Z,UNDE.2016.40,,,drag and flag,160,N,0,0,0,No known compromise,NEON.DOC.014045vG,HRQ2qSmGm8w8Hpt9UYCeWTEDSajtVjQn,
398f328f-33ec-4be5-b03c-adcf838b5ecd,UNDE_999.tickPlot.tck,D05,UNDE,UNDE_999,distributed,woodyWetlands,46.256243,-89.534200,WGS84,20.2,507.1,0.3,2016-10-04T17:56Z,UNDE.2016.40,,,drag and flag,161,N,0,0,0,No known compromise,NEON.DOC.014045vG,HRQ2qSmGm8w8Hpt9UYCeWTEDSajtVjQn,
fb77fbe8-7a52-406e-91fc-e8910f8d2084,UNDE_017.tickPlot.tck,D05,UNDE,UNDE_017,distributed,mixedForest,46.236736,-89.497054,WGS84,20.1,518.8,0.2,2016-10-04T19:30Z,UNDE.2016.40,,,flag,156,N,0,0,0,No known compromise,NEON.DOC.014045vG,HRQ2qSmGm8w8Hpt9UYCeWTEDSajtVjQn,
0808ac7d-fecb-470f-81eb-45fbd40175e6,UNDE_011.tickPlot.tck,D05,UNDE,UNDE_011,distributed,woodyWetlands,46.213935,-89.505950,WGS84,20.3,507.7,0.4,2016-10-04T20:31Z,UNDE.2016.40,,,drag and flag,122,N,0,0,0,No known compromise,NEON.DOC.014045vG,HRQ2qSmGm8w8Hpt9UYCeWTEDSajtVjQn,
c90a804a-65db-47a3-8291-18b391e08762,UNDE_013.tickPlot.tck,D05,UNDE,UNDE_013,distributed,deciduousForest,46.227776,-89.535166,WGS84,20.2,510.3,0.3,2016-10-19T18:26Z,UNDE.2016.42,,,drag and flag,160,N,0,0,0,No known compromise,NEON.DOC.014045vG,mhETSfOccVbhrLaqJSEZJxYSRd2RTZ13,
d05a2104-1201-42f8-9eb3-20d4486efede,UNDE_002.tickPlot.tck,D05,UNDE,UNDE_002,distributed,woodyWetlands,46.242285,-89.543255,WGS84,20.3,506.2,0.4,2016-10-19T19:23Z,UNDE.2016.42,,,drag and flag,139,N,0,0,0,No known compromise,NEON.DOC.014045vG,mhETSfOccVbhrLaqJSEZJxYSRd2RTZ13,
9b6f685f-e625-4ca9-9d0c-6f6e4894b6cc,UNDE_019.tickPlot.tck,D05,UNDE,UNDE_019,distributed,deciduousForest,46.257425,-89.542054,WGS84,20.2,519.0,0.2,2016-10-19T20:45Z,UNDE.2016.42,,,drag and flag,160,N,0,0,0,No known compromise,NEON.DOC.014045vG,mhETSfOccVbhrLaqJSEZJxYSRd2RTZ13,
8638e733-a305-48ee-8659-054011f1ccc7,UNDE_999.tickPlot.tck,D05,UNDE,UNDE_999,distributed,woodyWetlands,46.256243,-89.534200,WGS84,20.2,507.1,0.3,2016-10-20T15:51Z,UNDE.2016.42,,,drag and flag,154,N,0,0,0,No known compromise,NEON.DOC.014045vG,WXmC7HijdM2NsP75v+4sQyVqwIMmMBb8,
24920950-990f-4e34-adfb-b146c2ff4eaf,UNDE_017.tickPlot.tck,D05,UNDE,UNDE_017,distributed,mixedForest,46.236736,-89.497054,WGS84,20.1,518.8,0.2,2016-10-20T17:10Z,UNDE.2016.42,,,drag and flag,154,N,0,0,0,No known compromise,NEON.DOC.014045vG,WXmC7HijdM2NsP75v+4sQyVqwIMmMBb8,
593387c5-a832-492b-b526-bb4dace6a474,UNDE_011.tickPlot.tck,D05,UNDE,UNDE_011,distributed,woodyWetlands,46.213935,-89.505950,WGS84,20.3,507.7,0.4,2016-10-20T18:04Z,UNDE.2016.42,,,drag and flag,106,N,0,0,0,No known compromise,NEON.DOC.014045vG,WXmC7HijdM2NsP75v+4sQyVqwIMmMBb8,
683a79d9-8ff7-4a19-b36f-c8817b919e25,UNDE_013.tickPlot.tck,D05,UNDE,UNDE_013,distributed,deciduousForest,46.227776,-89.535166,WGS84,20.2,510.3,0.3,2016-11-07T15:24Z,UNDE.2016.45,,,drag and flag,160,N,0,0,0,No known compromise,NEON.DOC.014045vG,/ROnnk8jXLJdCov8oOhWoBZU0ZHXIXZu,
a7f6a8f2-1b09-4328-87d9-ad2af3401ab6,UNDE_002.tickPlot.tck,D05,UNDE,UNDE_002,distributed,woodyWetlands,46.242285,-89.543255,WGS84,20.3,506.2,0.4,2016-11-07T16:20Z,UNDE.2016.45,,,drag and flag,157,N,0,0,0,No known compromise,NEON.DOC.014045vG,/ROnnk8jXLJdCov8oOhWoBZU0ZHXIXZu,
4042a0b4-f6a0-4628-9e02-f94a83d50bac,UNDE_019.tickPlot.tck,D05,UNDE,UNDE_019,distributed,deciduousForest,46.257425,-89.542054,WGS84,20.2,519.0,0.2,2016-11-07T17:18Z,UNDE.2016.45,,,drag and flag,160,N,0,0,0,No known compromise,NEON.DOC.014045vG,bhyqAGH4uRkcir9xDj7d5wq9Q3xNnOdK,
65d5f983-a1cd-4cb8-bd7a-1644e2b1b211,UNDE_999.tickPlot.tck,D05,UNDE,UNDE_999,distributed,woodyWetlands,46.256243,-89.534200,WGS84,20.2,507.1,0.3,2016-11-07T18:24Z,UNDE.2016.45,,,drag and flag,155,N,0,0,0,No known compromise,NEON.DOC.014045vG,/ROnnk8jXLJdCov8oOhWoBZU0ZHXIXZu,
e315860f-6051-4fde-929c-9f73e6079ec9,UNDE_011.tickPlot.tck,D05,UNDE,UNDE_011,distributed,woodyWetlands,46.213935,-89.505950,WGS84,20.3,507.7,0.4,2016-11-07T20:15Z,UNDE.2016.45,,,drag and flag,121,N,0,0,0,No known compromise,NEON.DOC.014045vG,Syw2LXB/pj+fmGCuwdgBGVryVUmYhw3g,
0eb1b1af-e30d-41ee-ba33-1aa48fdd41de,UNDE_017.tickPlot.tck,D05,UNDE,UNDE_017,distributed,mixedForest,46.236736,-89.497054,WGS84,20.1,518.8,0.2,2016-11-07T21:17Z,UNDE.2016.45,,,drag and flag,157,N,0,0,0,No known compromise,NEON.DOC.014045vG,/ROnnk8jXLJdCov8oOhWoBZU0ZHXIXZu,
db18d1e9-aec6-41f6-8bb3-9a68a46bae89,LAJA_001.tickPlot.tck,D04,LAJA,LAJA_001,distributed,grasslandHerbaceous,18.025778,-67.076305,WGS84,20.1,21.9,0.1,2018-06-07T12:25Z,LAJA.2018.23,,,drag,160,N,0,0,0,No known compromise,NEON.DOC.014045vJ,JYpGqoh1QQ1p5pODTarT01AySkX6zLJm731HDg7Ro1Q=,
d3575315-aee0-4b05-8cb8-f159e554216b,LAJA_002.tickPlot.tck,D04,LAJA,LAJA_002,distributed,cultivatedCrops,18.034056,-67.073646,WGS84,20.1,30.6,0.1,2018-06-07T14:10Z,LAJA.2018.23,,,drag,112,N,0,0,0,No known compromise,NEON.DOC.014045vJ,JYpGqoh1QQ1p5pODTarT01AySkX6zLJm731HDg7Ro1Q=,North part of the plot skipped due to corn seedling's.
45e48046-9f7f-4ec4-af1b-677d4114dfc0,LAJA_030.tickPlot.tck,D04,LAJA,LAJA_030,distributed,evergreenForest,18.038595,-67.070394,WGS84,20.1,31.1,0.1,2018-06-07T15:55Z,LAJA.2018.23,,,flag,88,N,0,0,0,No known compromise,NEON.DOC.014045vJ,JYpGqoh1QQ1p5pODTarT01AySkX6zLJm731HDg7Ro1Q=,72 m skipped due to tall grass and fallen trees.
aeeffff1-eba7-40f5-996b-d3dea4940f45,LAJA_004.tickPlot.tck,D04,LAJA,LAJA_004,distributed,pastureHay,18.016761,-67.079966,WGS84,20.1,14.2,0.1,2018-06-08T12:40Z,LAJA.2018.23,,,drag,160,N,0,0,0,No known compromise,NEON.DOC.014045vJ,llBB5GilomiL3H9rNtINJeX8UHMAu+L47sXe3XmgpK0=,
0a349c84-ae2f-45c1-b78b-f48bc88609de,LAJA_005.tickPlot.tck,D04,LAJA,LAJA_005,distributed,pastureHay,18.026834,-67.085519,WGS84,20.1,21.3,0.1,2018-06-08T13:28Z,LAJA.2018.23,,,drag,160,N,0,0,0,No known compromise,NEON.DOC.014045vJ,K7paogYv/yPIIcW0CksD14fzjU5WLb1V7F2Sb1uqUqc=,
ef85b25d-b894-4bd0-9b3c-b1da2f7f4a7c,LAJA_003.tickPlot.tck,D04,LAJA,LAJA_003,distributed,pastureHay,18.024566,-67.081257,WGS84,20.1,19.8,0.1,2018-06-08T14:09Z,LAJA.2018.23,,,flag,160,N,0,0,0,No known compromise,NEON.DOC.014045vJ,llBB5GilomiL3H9rNtINJeX8UHMAu+L47sXe3XmgpK0=,
c1680a96-f6fd-4f89-a2e4-2e7a382f10ac,WOOD_024.tickPlot.tck,D09,WOOD,WOOD_024,distributed,emergentHerbaceousWetlands,47.150784,-99.260836,WGS84,20.1,586.1,0.2,2018-08-23T13:39Z,WOOD.2018.34,,,flag,160,N,0,0,0,,NEON.DOC.014045vJ,Z69tjmbbf+Yh2IC/GcCabe9MQTjYeG7xbP79Ui/1J5I=,
6d8e58fc-3b5f-422a-9726-356cb850d733,WOOD_009.tickPlot.tck,D09,WOOD,WOOD_009,distributed,grasslandHerbaceous,47.144534,-99.231072,WGS84,20.1,573.5,0.2,2018-08-23T14:38Z,WOOD.2018.34,,,drag,160,N,0,0,0,,NEON.DOC.014045vJ,Z69tjmbbf+Yh2IC/GcCabe9MQTjYeG7xbP79Ui/1J5I=,
437fb20d-4397-4ffc-9d8c-a8a423b95031,WOOD_002.tickPlot.tck,D09,WOOD,WOOD_002,distributed,grasslandHerbaceous,47.136802,-99.234546,WGS84,20.1,578.3,0.1,2018-08-23T15:16Z,WOOD.2018.34,,,drag,160,N,0,0,0,,NEON.DOC.014045vJ,Z69tjmbbf+Yh2IC/GcCabe9MQTjYeG7xbP79Ui/1J5I=,
ac9c37df-fbcb-40b1-8f16-65a97059806c,WOOD_001.tickPlot.tck,D09,WOOD,WOOD_001,distributed,grasslandHerbaceous,47.127200,-99.256464,WGS84,20.1,593.8,0.2,2018-08-23T16:07Z,WOOD.2018.34,,,drag,160,N,0,0,0,,NEON.DOC.014045vJ,Z69tjmbbf+Yh2IC/GcCabe9MQTjYeG7xbP79Ui/1J5I=,
737a0027-7cd7-40c4-8f89-d12b735abcc6,WOOD_007.tickPlot.tck,D09,WOOD,WOOD_007,distributed,grasslandHerbaceous,47.133887,-99.251357,WGS84,20.4,593.6,0.3,2018-08-23T17:10Z,WOOD.2018.34,WOOD_007.20180823,B00000027923,drag and flag,160,Y,1,0,0,No known compromise,NEON.DOC.014045vJ,Z69tjmbbf+Yh2IC/GcCabe9MQTjYeG7xbP79Ui/1J5I=,
67a8e591-7769-4253-aa14-89cec6e374d7,WOOD_006.tickPlot.tck,D09,WOOD,WOOD_006,distributed,grasslandHerbaceous,47.141023,-99.248055,WGS84,20.1,587.2,0.1,2018-08-23T17:41Z,WOOD.2018.34,,,drag and flag,160,N,0,0,0,,NEON.DOC.014045vJ,Z69tjmbbf+Yh2IC/GcCabe9MQTjYeG7xbP79Ui/1J5I=,
d0791940-278a-4156-bb11-ad787332d3f1,JERC_044.tickPlot.tck,D03,JERC,JERC_044,distributed,mixedForest,31.195549,-84.482479,WGS84,20.1,42.5,0.1,2014-08-13T14:56Z,JERC.2014.32,,,drag and flag,180,N,0,0,0,,NEON.DOC.014045vD,15UoIG0bBdOUiabUv6LvBQ==,Sampling conducted with 2 concurrent drag cloths. No transcription errors.
551ec6dd-f7e5-4e4d-b4a8-1a0b6949bd5f,JERC_004.tickPlot.tck,D03,JERC,JERC_004,distributed,cultivatedCrops,31.190115,-84.467381,WGS84,20.1,43.6,0.2,2014-08-13T15:11Z,JERC.2014.32,,,drag,161,N,0,0,0,,NEON.DOC.014045vD,YobL0l3TY4gYk6jEsqunwA==,Sampling conducted with 2 concurrent drag cloths. No transcription errors.
a24343a4-7a34-4886-ad2b-72880ae6fcbc,JERC_034.tickPlot.tck,D03,JERC,JERC_034,distributed,deciduousForest,31.198824,-84.491213,WGS84,20.1,44.9,0.2,2014-08-13T15:18Z,JERC.2014.32,,,drag and flag,175,N,0,0,0,,NEON.DOC.014045vD,15UoIG0bBdOUiabUv6LvBQ==,Sampling conducted with 2 concurrent drag cloths. No transcription errors.
99673be3-0b93-4c9c-89a6-8e21c0941056,JERC_002.tickPlot.tck,D03,JERC,JERC_002,distributed,evergreenForest,31.194065,-84.461537,WGS84,20.3,56.0,0.5,2014-08-13T15:28Z,JERC.2014.32,,,drag and flag,160,N,0,0,0,,NEON.DOC.014045vD,YobL0l3TY4gYk6jEsqunwA==,Sampling conducted with 2 concurrent drag cloths. No transcription errors.
eecf2628-16f8-4d65-bfc9-8a95fb6de6fa,JERC_010.tickPlot.tck,D03,JERC,JERC_010,distributed,deciduousForest,31.209219,-84.470530,WGS84,20.2,40.5,0.5,2014-08-13T15:48Z,JERC.2014.32,,,drag,160,N,0,0,0,,NEON.DOC.014045vD,15UoIG0bBdOUiabUv6LvBQ==,Sampling conducted with 2 concurrent drag cloths. No transcription errors.
2acd2304-ef80-48ac-90e8-a702b9647592,JERC_005.tickPlot.tck,D03,JERC,JERC_005,distributed,evergreenForest,31.194878,-84.452157,WGS84,20.3,48.1,0.4,2014-08-13T15:52Z,JERC.2014.32,,,drag and flag,163,N,0,0,0,,NEON.DOC.014045vD,YobL0l3TY4gYk6jEsqunwA==,Sampling conducted with 2 concurrent drag cloths. No transcription errors.
a1ba766a-b3be-4f5e-b409-20d334f7b02f,KONZ_009.tickPlot.tck,D06,KONZ,KONZ_009,distributed,grasslandHerbaceous,39.107902,-96.584438,WGS84,20.1,391.9,0.1,2018-07-10T12:53Z,KONZ.2018.28,KONZ_009.20180710,B00000016171,drag,160,Y,1,0,0,No known compromise,NEON.DOC.014045vJ,kkbwkCoDsA6KGEHVdDf/jWkh+6A9lNBAX0snNK7CGzQ=,
1866fa43-3b32-43bd-9f25-86d5b7ac59e9,KONZ_025.tickPlot.tck,D06,KONZ,KONZ_025,distributed,deciduousForest,39.103714,-96.597832,WGS84,20.1,337.3,0.1,2018-07-10T13:38Z,KONZ.2018.28,KONZ_025.20180710,B00000015956,flag,160,Y,1,6,0,No known compromise,NEON.DOC.014045vJ,kkbwkCoDsA6KGEHVdDf/jWkh+6A9lNBAX0snNK7CGzQ=,
02877569-9387-4307-bd65-c42de1d9022c,KONZ_002.tickPlot.tck,D06,KONZ,KONZ_002,distributed,grasslandHerbaceous,39.118977,-96.547146,WGS84,20.0,394.4,0.0,2018-07-10T14:32Z,KONZ.2018.28,KONZ_002.20180710,B00000015962,drag and flag,160,Y,0,1,0,No known compromise,NEON.DOC.014045vJ,kkbwkCoDsA6KGEHVdDf/jWkh+6A9lNBAX0snNK7CGzQ=,
bccf7716-aee4-47de-b998-4265f4919409,KONZ_004.tickPlot.tck,D06,KONZ,KONZ_004,distributed,grasslandHerbaceous,39.109647,-96.551370,WGS84,20.0,371.9,0.0,2018-07-10T15:10Z,KONZ.2018.28,,,drag,160,N,0,0,0,,NEON.DOC.014045vJ,d3pHA2OuzLJG5kLE5SIdC8P8dp0tl3w8vNiLiYqYT2g=,
a4aec992-4627-4fb8-97a8-15e0eaa5e8b4,KONZ_007.tickPlot.tck,D06,KONZ,KONZ_007,distributed,grasslandHerbaceous,39.087937,-96.545919,WGS84,20.1,434.0,0.1,2018-07-10T15:47Z,KONZ.2018.28,,,drag and flag,160,N,0,0,0,,NEON.DOC.014045vJ,d3pHA2OuzLJG5kLE5SIdC8P8dp0tl3w8vNiLiYqYT2g=,
